contrato,acao,efetividade,tx_efetividade
8d2893eb6eed8b0ba4da0aeda5c374ad,1,0.0,0.0
8d2e707410b6fa9ff918f1f8a5b77c06,7,0.0,0.0
8d34f3b136cb066f7445914e955a3ef4,1,1.0,1.0
8d3d47a02c368eef04fa47527e3c845e,7,1.0,0.14285714285714285
8d5e1f01e3449d86c55e5dad1b8b5159,7,1.0,0.14285714285714285
8d6519ef1689874118823f72a018c08a,11,0.0,0.0
8d6bb71a6b82885ecbaf95ad870b741b,20,2.0,0.1
8d83e730167ea1403f2113002db225ea,4,1.0,0.25
8da03fa27167852759a5f80a1e826bd0,1,0.0,0.0
8dad8261014a381146f04171735619e1,9,5.0,0.5555555555555556
8dbf598034f4074f39cdd9d710e477bc,1,0.0,0.0
8dc02012a00347176f9c339cdb877daa,15,5.0,0.3333333333333333
8dcde68cd9554e8263393c7b7ffd5360,9,0.0,0.0
8dceba06f902b293cffca4aaeb4c87cf,22,5.0,0.22727272727272727
8dd6538bf4f82a53a6d2176b5a438d5d,3,2.0,0.6666666666666666
8ddf07c6672e789293750a55fb0daf88,13,0.0,0.0
8de1c0ee4912eace29b2ed7ba7be43c1,1,0.0,0.0
8ded6a5458b04ebdc0124d58ab3ce929,1,0.0,0.0
8dee5e12205b936cd7ae00aae5711ff3,7,0.0,0.0
8def1d271c0b421a12f92a1bd95b9afd,7,0.0,0.0
8df9f501fedf635b2c6d333dfe7719c9,19,0.0,0.0
8e00197aab4a2529cc3a193b782e101f,1,0.0,0.0
8e00757f0f88069049c85ef38172608f,11,0.0,0.0
8e1376f862d817273b98580d5e6636f4,2,0.0,0.0
8e1b921586b6245820223bcbd3ca7e70,18,0.0,0.0
8e20bb53eab4d7d98faff525cd51bab6,8,1.0,0.125
8e25e7f56192a97bda01c3efde4be3f5,21,5.0,0.23809523809523808
8e324cdf5d57c688ae3acf4e546349ac,10,0.0,0.0
8e50664df8662cae1cc8edb8bceece9f,1,1.0,1.0
8e68892fea24a0f6674d82a9a09065a6,2,0.0,0.0
8e71445062760aa54d408b085d6cf4fd,7,0.0,0.0
8e730c867c796274d496563394f51f72,2,0.0,0.0
8e73e5dd0bb564d44af40d67ff3791e1,11,2.0,0.18181818181818182
8e7528dc7cac572f377db3bbafd80260,21,0.0,0.0
8e76c6544caf8afeef203b373bb82738,10,0.0,0.0
8e80f46f1013a58ae180437398341415,16,2.0,0.125
8e84ccca7d08a8dfaedc8ab4e4fad22c,16,1.0,0.0625
8e9c9200f7a1ba01890e55d366b81f4e,9,1.0,0.1111111111111111
8ea34cf99d1373bf0feda6238f683f39,13,1.0,0.07692307692307693
8eb0616f5461399e25771e848649bd63,12,1.0,0.08333333333333333
8eb7c7d7227a3f5feec31552cb214d0d,12,0.0,0.0
8eb900c9321d5faba0726942c4bc92aa,3,0.0,0.0
8ebdd01addd9e2f74b584dbebf69800d,9,1.0,0.1111111111111111
8ec157f46540b27edaa691cb264bd871,6,0.0,0.0
8ec87378534ec3a234240d196fa64757,20,2.0,0.1
8ec9367dab3bb5bd82d931e764120b2a,20,3.0,0.15
8ecf791c506add1307eda88114889724,19,3.0,0.15789473684210525
8ed38b568506c7a98d0f658bde07089f,17,3.0,0.17647058823529413
8ed61f7db2b3bcb9d3b448a9eb8690f0,1,1.0,1.0
8ededaabe255e4aef8ed3661fccfc60c,2,0.0,0.0
8ee8333be8faa33f0c33db91751746e5,4,2.0,0.5
8f055f1519c5796f037ffd8d25ab4eb5,8,0.0,0.0
8f077c7dd73681d7989b7f4210122be6,7,1.0,0.14285714285714285
8f0dd2b5a49c3d78c942a57ca409b445,8,1.0,0.125
8f0fc0acbd80e31a72026d09fa365447,11,1.0,0.09090909090909091
8f1ac7026b6e6c7ca4161982c0ec4fc6,2,0.0,0.0
8f2433e911ba53119b24a683974aec4a,8,3.0,0.375
8f2bb6a5bdfcae74a59322bb3bc52cf7,2,0.0,0.0
8f4048a4161cc5795d39fc35c3c604cd,1,0.0,0.0
8f442ec4f47a174b6a1ad54aa6e2bc39,17,0.0,0.0
8f451afadca09c7f7e6875271b042659,5,2.0,0.4
8f6de1cada583b29d3616f976a25a54f,14,1.0,0.07142857142857142
8f7308cf38b4123654d4276b9814ac75,16,1.0,0.0625
8f757e3e2829033c598fcb760e39a4a9,14,0.0,0.0
8f82ca6420fb731ceda682fa2f5427d1,5,0.0,0.0
8f84ddacc8786ebd66a19144d7a1db08,8,0.0,0.0
8f9655c61f8129bbfdf9f4c0f3550589,23,4.0,0.17391304347826086
8f96717d196b6659e0b3d348bdd7f52f,23,3.0,0.13043478260869565
8fa239807fe6cc7faa2a3503a6f4b6b7,6,2.0,0.3333333333333333
8fa2e5f58dfc6d4488352f0173bda183,6,3.0,0.5
8fa7d16fc4d32ed04225afc6b993a078,10,0.0,0.0
8fa829320eb9535a48a0e8437e763b4f,12,1.0,0.08333333333333333
8faaa48a300200dab74620f6bf175ad3,11,1.0,0.09090909090909091
8fae69cbced4d81c2290930cda69537e,6,1.0,0.16666666666666666
8fba109183ba6c701755554f2c0f268b,10,0.0,0.0
8fc2fb253815741f38d55fa59337fe62,1,0.0,0.0
8fc3573e73242effa7eceab6dfb207df,3,0.0,0.0
8fd9845674a67e8d2e0f18276c80ca10,16,0.0,0.0
8fe1aef8f7303359943d8924cd3d2ef9,2,0.0,0.0
8ff1d7c91cb227f263c26763f587f309,22,1.0,0.045454545454545456
8ff5f5b89d49791db7b5f470524f1c8f,9,5.0,0.5555555555555556
8ffb2c9cecff46bd961404d16252a493,6,0.0,0.0
9000756d357e14e57c2fdf818407623c,5,1.0,0.2
900cdef0e34b9ee089b8119b932706fc,8,0.0,0.0
900f89ab299bd66dda54c80ee87d6004,19,3.0,0.15789473684210525
9013cea67ee7b49720b7983f9d18a342,16,1.0,0.0625
90151c87b6eee718454d5c6172c3a973,14,0.0,0.0
9018a77e61f903474d0450cc4885601f,4,2.0,0.5
9024f81023a3f1e4ded0af22cf77f363,1,0.0,0.0
902b09dbdf75d776a3bb49cde363b847,2,0.0,0.0
9035b2488fe90a9cd8de64e3f911f908,4,2.0,0.5
9036ec1be2f277d02b4547c4ca8b25d7,9,0.0,0.0
90460c39ca0f0483cc4f3cb7e246d55c,9,5.0,0.5555555555555556
90479aff8a8db55303f8902642674405,4,2.0,0.5
90644155fa296bb3b7388d8aacb43c1a,16,2.0,0.125
9066edec3b14ea13f79dcee2259bed91,16,5.0,0.3125
907417f43a60a3840dc34d7e342290f4,3,0.0,0.0
9086d0987449fd92941cd1fa9c215f9b,15,0.0,0.0
9089c95a9a6f5ec0434734bacae99057,3,0.0,0.0
908c86c217904ddd37482a2860676f89,6,0.0,0.0
90a05f209ded214095084f5647b5ac0e,7,0.0,0.0
90b6a900869a9ebafaf628d1ca0015bc,9,0.0,0.0
90c4919c631464ae5577c4bbad864bf6,1,0.0,0.0
90c6458fe74f0415532d26a9a955b50b,6,1.0,0.16666666666666666
90cbc2cb38d7ddf9db6fb7402473973a,3,0.0,0.0
90ce2b9e89f0d6108ff00c4cfc4814f3,3,1.0,0.3333333333333333
90cef1bab3adfbcb41477dbf4ddd24e9,15,1.0,0.06666666666666667
90dba0a951bdaea503ce6ecdc6b740bc,1,0.0,0.0
90dd19a8c71073c01e4604f72c5732ff,1,0.0,0.0
90e1e95a448fc15953501c07725a8cce,17,1.0,0.058823529411764705
90e7aebb475eca3608a8374b20c98310,21,0.0,0.0
90ee2829dc531967e2dd1f1c4fa847c3,12,5.0,0.4166666666666667
90efc248b4d93bdf9beb2cfb97205f79,11,1.0,0.09090909090909091
90f695805d85cb2454a2979e80ee882f,3,0.0,0.0
90fe0680a042f10ed0d936aaa96f9b35,5,0.0,0.0
910140fdd7a20e3ba3ef8c53483994c2,1,0.0,0.0
91067a8c213368fb5ce86a14a9a21e0b,22,2.0,0.09090909090909091
9114572c619aef863ef68c062b41ce1a,18,4.0,0.2222222222222222
911beb21c819ad7c910fa836ac7bb361,14,0.0,0.0
91205dbf6519bf1ea7cc8bed1887cd48,16,1.0,0.0625
9121ff86d7bce87552131cc62ddc389d,11,0.0,0.0
912b43da68e34ad1f6c347b9e1d7a9f7,1,0.0,0.0
913c3e9160a3b8119f89cacb95dc6dfc,6,0.0,0.0
91489c56a2425d2c34b2c45737361a98,2,0.0,0.0
914973b73f35a37824fdf7eaec987e14,17,3.0,0.17647058823529413
914cd8ae7c70c42cedecf1f62ef06e99,1,0.0,0.0
914f67238c525a33f8ea13c6ec5caa8b,23,3.0,0.13043478260869565
91596fc1871481b520784afca36833ab,1,1.0,1.0
915bff819b1f70ddf07dd98978006738,15,2.0,0.13333333333333333
915f51d4b416a4cffe3e4302032b43d2,2,0.0,0.0
9161e50009d17835dbb36b2cee566fba,1,0.0,0.0
9165a5132d125780d26f2b5b4e1ecae6,13,4.0,0.3076923076923077
916e7c87cbc7f1c7646e4a7acde15f1a,8,2.0,0.25
917aa74f2fee2b351100b53f70e23973,25,7.0,0.28
919ac53acbc4226362b1878b2db4c795,10,0.0,0.0
91ac2a5044951a9e4e5bf780511481b7,1,0.0,0.0
91b3935755be7ebe370ee03e1ec156d4,1,0.0,0.0
91c88f4457aee2c60565377801da51c8,18,0.0,0.0
91d285420fd4a7b80761a9d83451c422,13,2.0,0.15384615384615385
91d5a264924ac435783e47881def7af0,10,0.0,0.0
91e03ca2e12d906953306c640eae9cda,9,1.0,0.1111111111111111
91e0e1476dfcda53ed256309ae558eb9,3,0.0,0.0
91e12213585b6e3eaa2b83dc0f1bbc04,10,0.0,0.0
91fd1224c2aa0a33dffef3a41b86c282,10,1.0,0.1
91feb15836b03d97ead16cc88ec24bc6,4,0.0,0.0
920c31ad0a9fec5541a2626d276e7f38,7,3.0,0.42857142857142855
9223c4a16cafe6b6261aca4b4b29a2d9,5,1.0,0.2
922c622d6e5d37603fbc505b5baa6354,7,0.0,0.0
922e9f813921e079ad1dfdddf1ff43c6,12,1.0,0.08333333333333333
923a8d549718d5aea95a4eecac9c22a4,3,1.0,0.3333333333333333
923d460d070ce5218bb46dcaf4d12ad1,10,0.0,0.0
924bca9927cbbcf85ecb3315b0037c74,16,0.0,0.0
924d93cc0b5212d9fc39815bfe802b54,11,1.0,0.09090909090909091
92591718730383676e120a406637ff75,6,0.0,0.0
9273eda68be1b58c9d4cd97e9635ad89,11,1.0,0.09090909090909091
9277afe078e89913bb68f14c948137e7,6,0.0,0.0
927db2fa64eb9010294f3ce9ef4c2844,6,1.0,0.16666666666666666
928170d2dc6c0f83ef8e8425847c46d1,1,0.0,0.0
928c0e237105ec842b7a46ebe9077eaf,1,0.0,0.0
928dc256320fcf147ff3f440a63b0b09,4,0.0,0.0
92a07335b94dc133c07ec312e951a907,11,0.0,0.0
92a323be187ab3af7c12188e1ed6e88e,7,0.0,0.0
92a723e0af25f6be4070459301809444,1,0.0,0.0
92b38387d32cb22ee9564b2745e88dba,10,0.0,0.0
92b6e60122292fc252fb53c07427e785,10,1.0,0.1
92bdb1b20f81b43657abd4c3808773d3,4,2.0,0.5
92c836752de8b1a2204a3002897239be,9,3.0,0.3333333333333333
92c9eee79cf23e7bcdfe83f83f42d787,15,0.0,0.0
92cd7be9f9a5f7a15ec846977598d3ff,8,1.0,0.125
92d86992b720ce9340392ef32790ac8a,18,0.0,0.0
92df56d381cea56364a608acd5cd0ffc,4,1.0,0.25
92e0192d200594787ef4be295ac9bd9f,1,1.0,1.0
92e218393cf2a836b667e7d4c1ee3626,4,2.0,0.5
92ea2a1156797ce309dcd633bfb6e169,6,0.0,0.0
92ed64e63723c4e860280c88ab599f18,20,0.0,0.0
92f716c306e0f5a4c5cc0e26865452d7,3,0.0,0.0
9308449e4cb7c4b7244186eef1a4f254,1,0.0,0.0
930a19643313e8b77fedc8709fc5aa77,17,5.0,0.29411764705882354
931911b00796341b6579fdb7eaa0933a,7,0.0,0.0
931ce993ff2b4398998990e0045e469d,2,0.0,0.0
93252806174eadecd8c921a3d67ae143,3,0.0,0.0
9332e0de71f224260d995053d46b4383,1,0.0,0.0
933791615c210d5c0313f08df94e03e2,6,0.0,0.0
9339800a4f6bf8cfbf210846cd0b038a,4,1.0,0.25
93441c3a11e5e7e450898d5f8d10fffa,1,0.0,0.0
934a7386dc80183bf2fc5ff8f8dc96c9,9,0.0,0.0
935e1d764387293e46fca77f452c96c2,12,0.0,0.0
937690d7c25b2344fd84f36e21c807b8,6,0.0,0.0
937d18afd608bf16b3e23645e5855614,23,3.0,0.13043478260869565
9383330f540096f289529cab6c618194,9,0.0,0.0
9384fbed086a6b242e7c2ed48150a494,1,0.0,0.0
9394b12faf6b585dded400ba29ea7a6b,1,0.0,0.0
939d0b7fd237a180911ccf8b7eb9202b,12,1.0,0.08333333333333333
939e4e6c16394f1a4ee2bc85e74f5b93,2,0.0,0.0
93a07d25b105ff084f0af634d38e128f,3,1.0,0.3333333333333333
93a5da6874a835f60c8bf54881c2d9eb,1,0.0,0.0
93c55eed0e7a6a2a7936fa9747678e74,1,0.0,0.0
93cc9008e89c01a1334bcc3cac4adfd3,6,1.0,0.16666666666666666
93d7a5f5f49fba860607391aceac88f6,6,0.0,0.0
93fba0db6d51413ca12080e9527f6088,1,0.0,0.0
93fcb1bfc0679c0409a08944a4cf6a9c,5,0.0,0.0
9403e609296a0babfcd94eaf95225ac6,1,0.0,0.0
94070935a8b48c2721ab6330449da89e,14,0.0,0.0
94105354115c61313ca123797778ac74,9,1.0,0.1111111111111111
94111bb1997db0682b09d5bde19d2d95,17,6.0,0.35294117647058826
94112ea5a8057dd271b129d75552b7f0,7,0.0,0.0
941c9fb6638a44d014bdbc064b0380e0,13,2.0,0.15384615384615385
9423e86f730c43ffaf21820af861725f,3,0.0,0.0
942e2501a90f337b16f9b7125e0dbf2e,1,0.0,0.0
943d4652799d6bfcb2cefaa3979954af,4,1.0,0.25
9446daf783e3b6960c2f99711b2777bd,1,0.0,0.0
9453973ba7ba2d1abaabd9b634db27ab,1,1.0,1.0
947386accc35fd3a6f5e767c5a67b346,22,1.0,0.045454545454545456
9476f5133d9b42360d89ec2622144abc,12,1.0,0.08333333333333333
94788396537a927e0d979a1715e4b0e8,10,0.0,0.0
94812c2ba38a5f129508d7fa2f745d99,1,0.0,0.0
94820dfec78a7b1ebcd3e53d0f33b887,10,0.0,0.0
948cff7229fc6256cfa585cfc20822aa,16,2.0,0.125
9491d07be211858fb0e46a5e5f3495e3,4,0.0,0.0
9497f5dc0ca75ee659e4d05aad751341,21,0.0,0.0
94a60763006597fbd0f509f07aa12889,16,3.0,0.1875
94aa3a72fd36930c22ae411d33be6b0d,14,3.0,0.21428571428571427
94bc7ab2f50e5854349a7a44c26b7987,12,1.0,0.08333333333333333
94bd148a2553a0fcd5af4113fab5a3d6,9,1.0,0.1111111111111111
94bd5a70f289a5c07f8cf8f427cf95a6,3,1.0,0.3333333333333333
94c662a8cf20a8702fd6a59f4dfc9e33,3,0.0,0.0
94ce366ca2e9db2f257a331d88932407,13,0.0,0.0
94d36d575de608de84e70679e62442a8,26,6.0,0.23076923076923078
94daff98bc83556901e9a26cd30a415e,9,2.0,0.2222222222222222
94f924a136f6838bfd35dcddc93a63e4,10,0.0,0.0
94fcde260a1084db092cdded2d6e5e63,18,2.0,0.1111111111111111
94fe5a4384a6202cdaf47eef0a866efc,10,1.0,0.1
953de58bd95f65cdbddc770404d075d9,17,1.0,0.058823529411764705
954c4b5c516d5e3eb6ca37558a3a921d,3,1.0,0.3333333333333333
954ca36703b4eb0a47460e39801bd9d9,16,0.0,0.0
955d207c091207df84dd0b610f40e01c,16,1.0,0.0625
957939abf55cd755fefca0c9ec1f8675,1,0.0,0.0
957def3cc3f5057f29c8a518e706988f,16,1.0,0.0625
9587d13f3b5c6a8854fdedabe7b1eb88,25,9.0,0.36
958a13e7e260f421046d6dad91aa0ab8,3,0.0,0.0
958c9d4ea0f574f7327960da8c0882cc,1,0.0,0.0
959827ce580751ab88b1749002d4daa2,14,4.0,0.2857142857142857
95a249d24057f74f4993536e037fa880,1,0.0,0.0
95a6e0cc09a6f53bd2efbebdeb314d3d,1,0.0,0.0
95ae041d47ac495906fe899e88068951,9,0.0,0.0
95ca4d47eb8a5a2f030d743788f90fa8,17,0.0,0.0
95e40cfd09172468386b0582a9c39b45,3,0.0,0.0
95eecbee1f0c21eb5d4e1ade3d5b87bc,6,0.0,0.0
960822324967523d3f41a86560534f7c,1,0.0,0.0
960ab16eb3d5543a708df5afaf8001c1,3,0.0,0.0
961b1b9e81a521be3939bbf5dc6787c1,2,2.0,1.0
9623f8a21ee5c8316240fffb122b6ae2,3,1.0,0.3333333333333333
96287509089a6f1d257cd9663d040586,11,3.0,0.2727272727272727
962a3f3e6e5ccc401012b33d6b6e1535,4,2.0,0.5
963061f2880ca1b59df9cf41f1032e60,11,0.0,0.0
9638553bc327356585d559ea4c533e40,22,4.0,0.18181818181818182
963fddaec2e02b9d1503123b3e57f64a,2,0.0,0.0
9648707f06375b33f4ad8cab4e946398,1,0.0,0.0
965f8dc060ca7320b131e648075256dc,18,1.0,0.05555555555555555
967683cf711a7b482dc2dfb06b16ca41,1,0.0,0.0
967955115f2584cd9eca7f93964459fb,1,0.0,0.0
968ee44d12a2f4a5e3fc5aff940430cf,1,0.0,0.0
96c1154f54dd1265fde09d6b34b6da38,7,0.0,0.0
96c25ea9905fcc33bdadbfc2b4f9c7d0,16,2.0,0.125
96c3ecdeb469b17d8eafad6a6d897938,11,2.0,0.18181818181818182
96e24ec598fb27a12869b0b3ac17c58d,3,0.0,0.0
96f2d236e36403452d975bc558f00d22,22,0.0,0.0
96fd473f50363244bc82bff2fca646c8,10,0.0,0.0
97142db8ebb10dc86d6aa17220cb489c,7,0.0,0.0
972cdaed1bd3e3826cc9df9734f64ae2,3,1.0,0.3333333333333333
97332da9dc948e862fc3a9cf560da401,17,0.0,0.0
974986052717b310b67f87a6bb18b8b2,9,0.0,0.0
97563d636f8fbfc20c08940129014fc9,20,2.0,0.1
97676f9d56f0fa690652abddbe3ccd6b,16,1.0,0.0625
97755c7ca003d881df8f6c23faaebf29,11,1.0,0.09090909090909091
9779c062563944137a7c03b6f3d44413,4,0.0,0.0
97870c598779940b5d077e55f97f5cca,1,0.0,0.0
97874b9cf25e1ab5efaf942afac003ef,14,0.0,0.0
9787565dda93d94fdb018287f5a4a0bc,12,0.0,0.0
979e7649c6d948931064b5a130413eba,1,0.0,0.0
97bc679b8e86f1c34da4f5070792fe7f,9,0.0,0.0
97c073b3f2d2e69e12e239531ff3ffb3,8,2.0,0.25
97c8c092f11c6378fd680b8425a11fbf,9,0.0,0.0
97d18862e279bb07ea9b33218c735d25,3,0.0,0.0
97e62282c90eb3cc1fc381f8840f4f21,17,0.0,0.0
97e6ec966d419ad679dd127089e1b84b,8,0.0,0.0
97edeada613e54e07eb7642b11a0beac,8,2.0,0.25
97f3b88470a4ae3a7a58caa0ec6ce39d,15,1.0,0.06666666666666667
97f3cfeb40ad62b0861add77706ebd45,7,0.0,0.0
97f60238b88130d3a126524f309a26d9,10,1.0,0.1
97fc08e393e2d36af67adb5004f207c2,18,2.0,0.1111111111111111
97fc24687f5bfb0343528db435252cae,3,0.0,0.0
97ffbc5984d33b3d5712164d954ca78e,8,0.0,0.0
98011d877387e6cfc6dcd9ba06aaf281,19,6.0,0.3157894736842105
980270c8d44717f55e4ae0fc5a3f306b,11,2.0,0.18181818181818182
9804cb639c78ed288737fd6c3fd3297f,5,1.0,0.2
9806a95e5a9c8e3efda60c7815c6479a,2,1.0,0.5
9818099158f085161898bb753d02354f,11,4.0,0.36363636363636365
981979c54ddca3eb4c94a3276dcb5e95,9,1.0,0.1111111111111111
985484b423be57f50777adcd3a0e7508,1,0.0,0.0
985c4703b26f82f073e9710734586e7e,5,0.0,0.0
9879beebafc00d31585e28e40395b13a,2,2.0,1.0
989ac6a2aa08360d60c7ddf4d9648e39,18,1.0,0.05555555555555555
98ad9e1724361468a1fc96b2b54e06fb,7,1.0,0.14285714285714285
98bef6330d33505e827e0e9eda51203c,4,0.0,0.0
98c2756d63b33d1ec1f3566d7813d36b,1,1.0,1.0
98d85323966f736747eac2e7dececed6,5,0.0,0.0
98da8d6e8c8e46456118ca272489bcff,6,0.0,0.0
98e74378cadeb1c5b34c2158b0e6c596,1,0.0,0.0
98ed6ae2e57477141fc1fba285c604d7,9,0.0,0.0
98edd0699ecd133eb0558ed2b80867ce,18,2.0,0.1111111111111111
9903842e40db1dceef2b152ba8c3e767,10,0.0,0.0
99059c300d56957f67f32161698dc1f8,1,0.0,0.0
9909e4846d2c89e2223f4c538b9ff09a,6,0.0,0.0
9911cc022124491b064a44762b7932af,5,0.0,0.0
992143ca1cac7602d16d993c2859f6fc,8,0.0,0.0
9922496f43e95e4a206c1fde46f82dbc,9,0.0,0.0
99237a3b13fdffcb5422e1ccdfedff63,3,0.0,0.0
992387f6dda388c67018f28f03a0e011,6,2.0,0.3333333333333333
992716567813b7f172ea43a4db16037b,5,0.0,0.0
992e41d28e768d5317b7eab656987931,7,0.0,0.0
992f99eb123515b804bab49f77382e8f,1,1.0,1.0
99341829a676f50d1cf70dcd27753369,1,0.0,0.0
9934e5f296c4a3f7e8165048a66370f5,2,0.0,0.0
9958ea6eee43c893ff98c8e56ac8c247,14,6.0,0.42857142857142855
996f50a52d901e57a27039f7b76e0719,7,0.0,0.0
99764809639c5e87b4e4a3aa02a6c3c0,4,0.0,0.0
997ca1c4754b63bc8ae6f2f20da071d9,3,2.0,0.6666666666666666
9995fd0464bc0bf420af8d6afefcee2a,20,0.0,0.0
99a5cdff8b2cd31a65f4c55bfa1637f7,24,0.0,0.0
99b45bc5fa97ef39516b0b3074eff1f2,9,0.0,0.0
99b6f3768a81225db77a9b866921a636,21,3.0,0.14285714285714285
99c88ac59383471e8b6da311e9c153dc,9,3.0,0.3333333333333333
99e0668371090febe8dd1ae08db4f56a,19,1.0,0.05263157894736842
99e78ac472b2f73a9bba79d3176e8b79,6,1.0,0.16666666666666666
99f3dafa19d11410555b3163551cd746,1,1.0,1.0
9a0367483a6bc91790aa0c13d8a8f548,7,1.0,0.14285714285714285
9a0909d049e55398643b3706b5898770,5,0.0,0.0
9a11b13698f3ce1dd6201822ba7f22dc,10,1.0,0.1
9a127f487c124cdeb9675b449f990aec,2,0.0,0.0
9a2ef6d1f2baa781e9cd7f2315601dcb,20,0.0,0.0
9a46395df94a9ad5481880ca999aa161,19,3.0,0.15789473684210525
9a4bfd1d8f425045e7a1a7eb7989876b,7,0.0,0.0
9a581f836f5a89285dca988de1484222,21,4.0,0.19047619047619047
9a7da623231d7916d305216171ff869a,4,0.0,0.0
9a82fb1818328f3b25bef855e31548e5,13,0.0,0.0
9a88e4bef3137d5550153378f82d60ff,6,2.0,0.3333333333333333
9a8e702994dd4ad631ca14d84dca2408,11,2.0,0.18181818181818182
9a9024e71d413d23ad1e1a9c67c622bb,13,2.0,0.15384615384615385
9a9421d4826679f37a76fc360df6651b,7,0.0,0.0
9a95ec97157997c81cd65cdcc5af590e,19,1.0,0.05263157894736842
9abc3744daa3cbd9544774302789b1b0,2,1.0,0.5
9abd3288b69fa7102cbcc1d456f09148,3,0.0,0.0
9ac8dd7e405016fffbe2cd84f48a90e0,7,0.0,0.0
9acdb66bd265e00d0fd9f32014add92f,9,1.0,0.1111111111111111
9add022aaf5d156fea46633ae1b9714f,7,0.0,0.0
9ae58f5113efd05037f8c5ab45e49536,9,1.0,0.1111111111111111
9afa24136ca9f718be9ca0244b2d5f7d,5,1.0,0.2
9afd8a5758a346f0ad0be9210c569811,23,3.0,0.13043478260869565
9b00fbf451e7ccd7c4ae461cd3e0c230,5,1.0,0.2
9b01ac59b360023b4bbc319d1f5275d7,3,0.0,0.0
9b12c458c3782a7e5e7f303de0b6e827,12,3.0,0.25
9b21a7b255b6497182fa0ced3e4ca188,7,3.0,0.42857142857142855
9b227811e256143ce487f5c65f92f5bf,1,0.0,0.0
9b2581e72f59a86a6bdc1941c75cfab2,20,0.0,0.0
9b2f3eec794d7285695a8258dac73222,7,0.0,0.0
9b3972c5b987cdb4e9d4094e7d19ee7c,21,0.0,0.0
9b4a9a88764d01e1f3060a29046c0e66,7,0.0,0.0
9b4fad7fb0e0b73a5b53cee8547cced0,8,0.0,0.0
9b5eab26ae593b823ae743b9b2837304,1,1.0,1.0
9b6423f79c3cdf34323e2f27b9253aec,2,1.0,0.5
9b666535b2abac1e5261ec240dee9575,9,0.0,0.0
9b7169b89b6462f3ff84789b37f137eb,3,2.0,0.6666666666666666
9b71a1df23bce28e12fd3289eb708d45,17,6.0,0.35294117647058826
9b7c7b015a21b7979a458142e8d86a63,7,0.0,0.0
9b7fd0e7806537e94682f2f4716e7fa0,11,3.0,0.2727272727272727
9b85cd25ebed557216af07b203df1093,13,5.0,0.38461538461538464
9b930e22e5d3d1edda81399b829fcfaf,9,1.0,0.1111111111111111
9b95958fd130de0191006d60eb689807,5,3.0,0.6
9b95ed8ab335892aa4bcef8fee6a81fa,7,1.0,0.14285714285714285
9baab19db090023a841384b344079ae6,6,3.0,0.5
9bbb0266d4c2f6deb054f5f378c5d141,3,0.0,0.0
9bc2bbd3846f6bc25f5a9419a4ce54bc,1,0.0,0.0
9bd0162834631f73838e2c77de839262,4,1.0,0.25
9bdfb7e52b00570db7be9b377eaa994b,2,0.0,0.0
9be5950a5c446da0f2a0c33b4e16c31d,1,0.0,0.0
9bed2346417f3f9f1ccd3449d6dee9e0,8,2.0,0.25
9bf39e7bfbee963740c7de8bbcc1ae03,8,0.0,0.0
9bf63e5d9507e65b69582a8b8599bcf2,11,1.0,0.09090909090909091
9bf6b39440d8e69e8c49b1ab9eb0cf21,9,2.0,0.2222222222222222
9c2fb89a7abd831068a0361566e81261,8,0.0,0.0
9c442a524f5c0f4043ce72b99430464b,3,2.0,0.6666666666666666
9c4b0bb7b6b161dfec274000389c289c,16,3.0,0.1875
9c4eff469d97e2b76c7f875009e40b6f,6,0.0,0.0
9c60a64b57ffb5bdc2796036885f34a0,10,0.0,0.0
9c60e75850c1eb4fb4d6f422d07afd38,5,0.0,0.0
9c7dd6bf192bd1562aafd544c527faaf,13,9.0,0.6923076923076923
9c87eb89676b369dee2ef88fa5e309d2,4,0.0,0.0
9c90976d6fc1022513e7869d042f1198,13,0.0,0.0
9cb45b4030768bbcc7eb900cb3fd18ea,20,2.0,0.1
9cb8044eb2c1d402a6e118b34180a950,10,0.0,0.0
9cc8d27deb0481c55dc9d8f4767433e3,1,0.0,0.0
9cd17de6813d9c6bd2fec2effc130875,13,2.0,0.15384615384615385
9cd46befef59bae57ec36c3a1d761106,19,1.0,0.05263157894736842
9d0112f994aff00e20c01319da55f293,4,0.0,0.0
9d0f9f644b840017abf63a08fa67f581,22,1.0,0.045454545454545456
9d12b1105650c65d53744ce4a590cac1,17,0.0,0.0
9d1a6d82d99f1a0c51cf49877a2a8c91,6,0.0,0.0
9d24e1c9826c795930ee387a3fc2726c,1,1.0,1.0
9d266c672ad0d9aceb6357b634a7a6e0,5,3.0,0.6
9d279b36fa36c1c1e0fe89806944b576,18,2.0,0.1111111111111111
9d3371816deac6d036564a5046c97fa7,1,0.0,0.0
9d34d11a84ee9d84b4daa139fc2e69cc,7,1.0,0.14285714285714285
9d4adaa5f3f4b0a0785e4769aeda737e,3,1.0,0.3333333333333333
9d6306a6f33f4f78cc923dedfe130eab,7,1.0,0.14285714285714285
9d664cfd859ed77be4cfee7f80f1048c,6,1.0,0.16666666666666666
9d6bc81d4610dad0ae098e9365a443a2,9,2.0,0.2222222222222222
9d7b0521ff0f71718d16ea2604451ba8,2,0.0,0.0
9d875a8eec6a60139b82abc161cad892,2,0.0,0.0
9dab31466ea05bf66f6566e48942d78e,4,0.0,0.0
9dafa6fd65de8ec44423e156e78431bc,10,0.0,0.0
