contrato_id,dt_ref_portfolio,safra,nr_documento,status_contrato,dt_contrato,dt_desembolso,dt_vencimento,dt_wo,prazo,vlr_desembolsado,vlr_tarifa,juros_mes,juros_diario,perc_retencao,vlr_pgto_realizado,vlr_pgto_esperado,vlr_saldo_devedor,vlr_saldo_devedor_esperado,dsp,dspp,flag_transacao
e100b4d3101f97cbd8dd1b7c2c496289,2021-12-08,2020-07,2f5a680ca06ca552982173397fed6f0c,Settled,2020-07-22,2020-07-24,2021-10-22,2022-10-22,25.65,30446.55,0.0,0.04788,0.00157,0.084,0.0,88.78,0.0,0.0,0,0,1
a674ca741adfcf1fd3fbd2f43a417ed3,2021-12-08,2020-08,40af3d11378d41b054140f84a779ef46,Active,2020-08-18,2020-08-20,2022-05-18,2023-05-18,35.91,18810.0,0.0,0.05388,0.00176,0.144,0.0,45.48,11666.22,3533.69,30,121,0
34098bb0b8cb834c38df72a3ff0d1274,2021-03-16,2020-01,dd19a9203f8efa4d24d84f5537f0d264,Settled,2020-01-22,2020-01-23,2020-10-22,2021-10-22,13.68,4275.0,42.75,0.04788,0.00157,0.021,0.0,18.88,0.0,0.0,0,0,1
c3d7f3faaa68a9e220a7f47bca5e02d0,2021-05-06,2020-06,a43aadf5d4f42e6f3c8a7969f06ca90a,Active,2020-06-17,2020-06-22,2021-09-17,2022-09-17,25.65,12825.0,0.0,0.04788,0.00157,0.084,0.0,37.58,10360.05,4585.47,2,174,0
f694edfce87b854c21834626cd2bdd32,2021-05-06,2021-04,46306bf246952530f32de75824f77796,Active,2021-04-23,2021-04-27,2022-07-23,2023-07-23,25.65,6857.1,0.0,0.04788,0.00157,0.096,0.0,20.34,6965.62,6771.65,8,9,0
b0b49d0226ac5a28d1ed9fe3e059d1cc,2021-03-31,2020-12,ca6fd50ac626062a410766d535497c2a,Active,2020-12-15,2020-12-17,2022-06-15,2023-06-15,30.78,22852.44,0.0,0.09588,0.00308,0.108,17.2,77.92,22083.25,20532.52,0,84,1
af46d2fec26bb75166f9a499cdd81f62,2020-06-10,2020-03,59b5ef46b3979d60edcb523ae6b2da07,Active,2020-03-20,2020-03-24,2021-03-20,2022-03-20,20.52,17100.0,0.0,0.09588,0.00308,0.16176,130.63,73.44,13472.24,14571.07,0,7,1
2ebfe63f39b173bbf829992dca6c28b4,2020-09-12,2020-07,a8ecf1247349f4a25d1845ffb5f284b8,Active,2020-07-09,2020-07-13,2021-10-09,2022-10-09,25.65,38097.09,0.0,0.04788,0.00157,0.108,0.0,111.45,35095.95,34113.47,1,1,1
1029d576189aa204d2c3b1ec6956bb6f,2022-03-23,2020-09,5e8afa807a52fa84b53de4b9ca5dd69d,Settled,2020-09-15,2020-09-17,2021-12-15,2022-12-15,25.65,14765.85,0.0,0.07188,0.00233,1.2,0.0,48.96,0.0,0.0,0,0,0
5586692fae9671e7c02c567eb0a25904,2021-05-04,2020-10,a0acef411f397d7974f2c1bbb63e0126,Active,2020-10-26,2020-10-28,2022-04-26,2023-04-26,30.78,6598.89,0.0,0.05388,0.00176,0.18,0.0,17.59,4967.93,4875.91,1,1,1
5448f7c80ede0c593c95a5d1d8ed7fda,2021-11-01,2021-01,31264cbb6fdff4a1a02679b1f912c57f,Active,2021-01-13,2021-01-15,2022-04-13,2023-04-13,25.65,9109.17,0.0,0.08388,0.00271,0.216,0.0,32.74,12424.02,2092.25,14,251,0
3aceaad7e063608d206f7e523bd8e0f4,2021-12-25,2020-12,ab38db06412d1e0d3672eff568777581,Active,2020-12-07,2020-12-09,2022-03-07,2023-03-07,25.65,89740.8,0.0,0.05988,0.00195,0.18,0.0,281.05,36732.41,2668.09,3,3,0
c4011c7f075bfdb49f3338d775619461,2021-12-25,2021-01,b336f3b6c58aa9e9241c84999b556d7a,Active,2021-01-27,2021-01-29,2022-04-27,2023-04-27,25.65,19271.7,0.0,0.07188,0.00233,0.192,0.0,64.75,13262.11,1852.1,24,26,0
bd24da3b9321ace629a30f99bc1673f1,2021-10-19,2021-04,261aa79d80e4ae70bdc0f630385014a2,Active,2021-04-28,2021-04-30,2022-07-28,2023-07-28,25.65,6840.0,0.0,0.04788,0.00157,0.228,0.0,20.36,7069.36,3611.96,22,64,0
25325054c5403289ebe2f7d3cf7a6092,2021-10-14,2021-04,7f4dd41a70e7fe202b60462a2a689010,Active,2021-04-27,2021-04-29,2022-07-27,2023-07-27,25.65,51300.0,0.0,0.04788,0.00157,0.096,393.61,155.06,38965.99,28194.74,0,0,1
7e0e1451b69af2015c53815bb7814aca,2021-10-14,2020-11,50231f5ed1452e41e84bdb6ba4ef07f0,Active,2020-11-06,2020-11-10,2022-02-06,2023-02-06,25.65,25699.59,0.0,0.05988,0.00195,0.16104,89.84,80.18,7040.51,5176.61,0,0,1
4e75659b036ba94220a98bca3965a620,2021-10-14,2020-09,2b41fd79c4c8e6b804b9152799968334,Settled,2020-09-18,2020-09-22,2021-12-18,2022-12-18,25.65,34200.0,0.0,0.03588,0.00118,0.048,0.0,93.75,0.02,4019.29,0,0,1
f7433835e6b7a0139e8d15579962e2ad,2021-10-14,2020-01,533722374effe69246e08652546b1509,Settled,2019-12-26,2020-01-02,2020-09-25,2021-09-25,13.68,7094.89,70.95,0.08388,0.00271,0.12852,0.0,35.89,0.12,0.0,0,0,0
5435f376f7f9fa838ecbe300a11af716,2020-07-28,2020-04,4f3a15276779bf512450e45a80a41316,Active,2020-04-06,2020-04-09,2021-07-06,2022-07-06,25.65,35051.58,0.0,0.04788,0.00157,0.19776,83.74,102.54,30345.18,28272.63,0,0,1
c5820ae91eb7d3951e216705f602cb95,2022-03-30,2020-07,c7211ffb4583a73a5b4e512a14d341ab,Settled,2020-07-18,2020-07-22,2021-10-18,2022-10-18,25.65,5981.58,0.0,0.05988,0.00195,0.12,0.0,18.66,0.0,0.0,0,0,0
18dca20f96f8454078fa5ebb9298f157,2021-09-05,2021-03,6353615f3b829c54ec10679102b351bd,Active,2021-03-03,2021-03-05,2022-09-03,2023-09-03,30.78,6595.47,0.0,0.06588,0.00214,0.132,0.0,19.14,8337.7,3958.96,102,157,0
a5655e103be74a6cb96979969b1a2078,2021-09-05,2021-03,a8b5bc5f98ab5cba770b67a26592dfb8,Active,2021-03-03,2021-03-05,2022-06-03,2023-06-03,25.65,16631.46,0.0,0.04788,0.00157,0.18,0.0,49.09,14138.38,9228.18,2,19,1
1a9539e8fc739457b2f3407a6429d085,2021-09-05,2021-02,528b13e7800a9a214212fcb26854250e,Active,2021-02-17,2021-02-19,2022-05-17,2023-05-17,25.65,42750.0,0.0,0.05988,0.00195,0.204,0.0,135.18,34129.39,22000.39,3,10,1
9f691740bda870306adbc2324268eb76,2022-01-23,2021-04,6165bb4f94f45304323422aa71cab995,Active,2021-04-16,2021-04-20,2023-01-16,2024-01-16,35.91,20520.0,0.0,0.04788,0.00157,0.192,0.0,48.22,5806.94,8073.93,3,3,1
b1b08fb2344bd868042974e393d81d44,2022-01-23,2020-12,2cf0c72bf95cd4bc7c47c43cd1998210,Settled,2020-12-04,2020-12-08,2022-03-04,2023-03-04,25.65,2305.08,0.0,0.04788,0.00157,0.09792,0.0,6.79,0.0,0.0,0,0,1
c00bfd92bb8b66d75677b6b87a5ecfed,2022-01-23,2021-02,53cf8b389996f64a44a5e2e7201f3ad3,Active,2021-02-03,2021-02-05,2021-08-03,2022-08-03,10.26,58789.8,0.0,0.05988,0.00195,1.2,0.0,380.19,89195.46,0.0,170,352,0
38b335eec131cd97c2f2dfba89a4dd33,2022-01-23,2021-02,e26996b80da87c428ef4c543ededc7b0,Active,2021-02-19,2021-02-23,2022-11-19,2023-11-19,35.91,99763.11,0.0,0.04788,0.00157,0.72,0.0,234.92,40680.87,33003.7,2,2,0
8eec23ac0febba4f1389b42310389b16,2022-03-17,2021-01,78ae61f38c388feb0556d8a30afd919c,Settled,2021-01-19,2021-01-21,2022-04-19,2023-04-19,25.65,5985.0,0.0,0.05988,0.00195,0.084,0.0,18.74,0.0,0.0,0,0,1
e09f051a0101ed8f4a915b276c136133,2022-03-17,2020-07,2da69365812569fc99598f676dcc9dfc,Active,2020-07-01,2020-07-03,2021-10-01,2022-10-01,25.65,157684.23,0.0,0.03588,0.00118,1.2,0.0,429.99,162301.23,0.0,27,408,0
a4669c74cbf9ef02b4effb1ad8df01b5,2022-03-17,2020-11,e839c9a4e57c2d492a5708d59b3b0f67,Active,2020-11-20,2020-11-24,2022-02-20,2023-02-20,25.65,51300.0,0.0,0.04788,0.00157,0.12,177.36,150.07,7159.33,0.0,0,0,1
8a01140bfc38a9b2418ce30c695800e0,2022-03-17,2021-03,d0d470e6188b5090c1952a70b2dacff1,Settled,2021-03-24,2021-03-29,2022-06-24,2023-06-24,25.65,8141.31,0.0,0.05988,0.00195,0.06,0.0,25.74,0.0,0.0,0,0,1
05786371b7599ca00ab74b765124f958,2021-12-09,2020-09,3e41702093b6dfec8f45c686c377307c,Active,2020-09-18,2020-09-22,2021-12-18,2022-12-18,25.65,17760.06,0.0,0.05988,0.00195,0.38184,32.83,55.49,17270.13,0.0,0,70,1
bf2ce9a4deb170ecb0f912e23e56fdb6,2020-12-09,2020-05,8571b0e6a1a1cac776e5b5ac422bd475,Settled,2020-05-20,2020-05-25,2021-08-20,2022-08-20,25.65,1710.0,0.0,0.05988,0.00195,0.048,0.0,5.34,0.0,1107.94,0,0,1
e0d880f2fb62d8fb6b4a5788ba06f188,2020-12-27,2020-10,628c9b5cd28633a906ef6a20b51e5b19,Active,2020-10-09,2020-10-14,2022-07-09,2023-07-09,35.91,51300.0,0.0,0.07788,0.00252,0.13848,0.0,146.5,45122.66,48146.77,3,3,1
77b9d7a33622f83e9a8facba1c42aa07,2022-02-17,2020-11,d357cf0e8e9ee55676dfb61e0396c4bf,Active,2020-11-12,2020-11-16,2022-05-12,2023-05-12,30.78,28904.13,0.0,0.09588,0.00308,0.6,0.0,98.8,63542.88,0.0,202,437,0
866fd6aaf4a8bd12d03cc11d8eb22157,2022-02-17,2020-10,18a99c3afde3b529461ad605a7181b54,Active,2020-10-09,2020-10-14,2022-07-09,2023-07-09,35.91,14565.78,0.0,0.04788,0.00157,0.19128,0.0,33.82,21867.39,1545.26,63,486,0
efd5d628c38fa19b8a2225bb2b3beb4d,2022-02-17,2020-11,ba7407bb7bed0b5e130f70282ab07364,Settled,2020-11-17,2020-11-19,2022-02-17,2023-02-17,25.65,5714.82,0.0,0.05988,0.00195,0.14976,0.0,17.78,0.0,0.0,0,0,1
fade68a933e74890ea0e0932837f0ea9,2021-05-19,2020-12,28ca0521c2277fae8bdf424d157efdad,Settled,2020-12-07,2020-12-09,2022-06-07,2023-06-07,30.78,29352.15,0.0,0.03588,0.00118,0.6,0.0,70.57,0.0,22151.07,0,0,1
af49e826d2f765357bf18571b9f644d4,2021-05-19,2021-02,b97231b62d438a5ebc4a6fc6e357e1e5,Active,2021-02-02,2021-02-04,2022-05-02,2023-05-02,25.65,11561.31,0.0,0.05988,0.00195,0.15168,0.0,36.56,10392.29,9582.69,40,42,0
08d992ade8869fe6d47ff30ff759738a,2021-05-19,2020-09,bef1c58e90f34289f02a7e91832c1542,Active,2020-09-29,2020-09-30,2021-12-29,2022-12-29,25.65,8550.0,0.0,0.05988,0.00195,0.156,37.76,26.6,5973.56,4948.59,0,0,1
0f31bde8248293435fbaa8f16407a676,2021-05-19,2021-04,25af8691b16a3cdaee909e8f70383d95,Active,2021-04-05,2021-04-07,2022-07-05,2023-07-05,25.65,39330.0,0.0,0.05988,0.00195,0.156,187.19,124.0,36341.78,36705.34,0,0,1
2c7ba61240bc8e2e67ac78a9c801b5b3,2021-05-19,2020-03,9aced820ed5ece668ce84a4ab65ef908,Settled,2020-03-18,2020-03-20,2021-03-18,2022-03-18,20.52,2195.64,0.0,0.09588,0.00308,0.07896,0.0,9.34,0.1,0.0,0,0,0
b4160a0cccd84af808f175482d5175ca,2021-05-19,2021-02,c1d15f60b4aa3b0fa04925ff27104181,Active,2021-02-21,2021-02-23,2022-08-21,2023-08-21,30.78,73232.46,0.0,0.05388,0.00176,0.252,89.47,199.97,76455.72,65294.93,0,68,1
ad01bbd7a838ad276b3f593ac25add8e,2021-05-19,2021-02,921dc4a902a0ed32c27de29417ff8a2c,Active,2021-02-12,2021-02-18,2022-06-12,2023-06-12,27.36,25650.0,0.0,0.03588,0.00118,0.09336,153.44,68.04,20486.55,21710.99,0,0,1
f70b83ef79b92756cafec09f649286d4,2020-11-17,2020-07,70a1cfd121ce78b71644bb50baa6f4a3,Active,2020-07-28,2020-07-30,2021-10-28,2022-10-28,25.65,37984.23,0.0,0.07188,0.00233,0.132,22.85,125.78,24560.63,31544.05,0,1,1
ae3f8cb8bcf6af04ad44b436345784dd,2020-12-06,2020-09,5c7d686b3b94748933ccac16c1416312,Active,2020-09-29,2020-09-30,2022-06-29,2023-06-29,35.91,25650.0,0.0,0.07188,0.00233,0.09456,0.0,70.2,22495.72,24167.83,2,2,1
ede23585ce147995413d0f7c8f00f14a,2021-01-16,2020-04,2ba2e2be5de1dfc3a4365ca50f176937,Active,2020-04-18,2020-04-22,2021-07-18,2022-07-18,25.65,12783.96,0.0,0.08388,0.00271,0.15132,0.0,45.13,2634.99,6730.22,1,1,1
1137faacf5f85b2b873cec4269e74d89,2021-01-16,2020-10,53cfd54be0fd582e4f1a7c9469ee24be,Active,2020-10-09,2020-10-13,2022-04-09,2023-04-09,30.78,2472.66,0.0,0.07788,0.00252,0.07116,0.0,7.63,1657.91,2212.84,3,16,0
d110f54c5d65dd6b408198abc1c16c0e,2021-01-16,2020-11,27028d9e9079f574000e13e7d7a31997,Active,2020-11-03,2020-11-05,2022-02-03,2023-02-03,25.65,6540.75,0.0,0.07188,0.00233,0.192,0.0,21.66,6029.39,5838.57,5,26,1
8003206224dadca8b85219a46c603503,2021-01-16,2020-12,15a1e7c1c1ce93db6927a4aee8ea81c0,Active,2020-12-11,2020-12-15,2022-03-11,2023-03-11,25.65,34574.49,0.0,0.04788,0.00157,0.168,0.0,102.71,31269.57,32679.75,1,24,1
40d7e0d05a26a7575c2284dce55b4f18,2021-01-16,2020-06,07fc54ed5d57995a4ea8e3fc3b33113f,Active,2020-06-14,2020-06-17,2021-09-14,2022-09-14,25.65,30793.68,0.0,0.03588,0.00118,0.08112,0.0,84.12,12288.47,17973.09,1,1,1
851533dd366db89e5825f2b665a39ce5,2021-01-16,2020-08,7901370c05abc43d6bbc275752b2f5ce,Active,2020-08-03,2020-08-05,2022-02-03,2023-02-03,30.78,8550.0,0.0,0.06588,0.00214,0.06,0.0,24.49,2875.88,6779.21,1,1,1
6b4b8cfa0daa88f61ffb43d4d546702f,2021-09-30,2021-05,093cc6d1923ece533f9c7c081de3f532,Active,2021-05-13,2021-05-17,2022-02-13,2023-02-13,15.39,19059.66,0.0,0.08388,0.00271,0.156,214.98,96.37,12792.63,6414.88,0,0,0
4123d1a81b1d4f6e344f667f34ffec12,2021-04-06,2021-02,f676346e98ef9db25699a1e64adfb6cf,Active,2021-02-12,2021-02-18,2022-06-12,2023-06-12,27.36,36436.68,0.0,0.04188,0.00137,0.12,234.12,100.11,33618.14,33772.27,0,0,1
439989042a13478d2653a1c93c17f275,2021-04-06,2021-03,a5b720e4c7b59ce8feb092b35122b7ef,Active,2021-03-01,2021-03-03,2022-09-01,2023-09-01,30.78,10260.0,0.0,0.06588,0.00214,0.252,95.11,29.77,8929.52,9902.1,0,0,1
82b7be31417d8754c83c84028750bb1e,2022-03-21,2020-09,a8822e0fa0c46a84cfe38582a7899679,Settled,2020-09-14,2020-09-16,2021-12-14,2022-12-14,25.65,1407.33,0.0,0.07188,0.00233,0.07392,0.0,4.67,0.0,0.0,0,0,0
5fd366ab33761e91947838dcb599d1d3,2022-03-21,2020-06,63074531e00c5a7ae7793294bdf274fc,Settled,2020-06-01,2020-06-05,2021-09-02,2022-09-02,25.65,11369.79,0.0,0.09588,0.00308,0.108,0.0,42.43,0.0,0.0,0,0,0
627808ffc974fd17b5567fe60f601023,2020-11-12,2020-11,158f61cde0e1b0bc16afbfee04b94274,Active,2020-10-30,2020-11-04,2022-01-30,2023-01-30,25.65,1710.0,0.0,0.04788,0.00157,0.012,19.08,5.01,1642.32,1684.86,0,0,1
465ebbfc1ad512999858172da726b2bd,2020-12-16,2020-09,cca64fcc633f1d11fd54eb3b2eafc333,Active,2020-09-16,2020-09-18,2021-12-16,2022-12-16,25.65,8213.13,0.0,0.05988,0.00195,0.08664,22.37,25.59,4928.22,7027.59,0,0,1
879dbd0327d8371f15687b9d81f132c4,2021-10-24,2020-11,5b44935b22993939850cd3a6a06a0143,Settled,2020-11-09,2020-11-11,2022-02-09,2023-02-09,25.65,17100.0,0.0,0.04788,0.00157,0.06,0.0,49.86,0.0,3257.78,0,0,1
f66dadb50e96259447d1d6a3a4a33593,2020-11-17,2020-05,cc691588e92bbec10edc66590d0f1e65,Active,2020-05-19,2020-05-22,2021-11-19,2022-11-19,30.78,11395.44,0.0,0.09588,0.00308,0.144,0.0,38.82,11419.17,9206.08,1,74,0
ca091137319d98078c468ef95f3a6e16,2020-12-21,2020-07,4e98a0f94cb0f4ea1e7cd43c2360dd55,Active,2020-07-07,2020-07-09,2021-10-07,2022-10-07,25.65,136800.0,0.0,0.03588,0.00118,0.084,1284.86,373.04,96869.91,93797.58,0,0,1
74ff813d5ce906d915d82c254d457b9d,2021-04-03,2021-02,ad96304ee602848cdd96b54fd063569d,Active,2021-01-29,2021-02-02,2022-07-29,2023-07-29,30.78,6133.77,0.0,0.04188,0.00137,0.108,0.0,15.4,5770.67,5644.5,3,3,1
bf2908ac69776bcebf927db15461cd1d,2020-12-29,2020-10,51ecda1ce4795a8a152299b79fde6b5f,Active,2020-10-16,2020-10-20,2022-01-16,2023-01-16,25.65,8550.0,0.0,0.07188,0.00233,0.036,48.0,28.39,6289.24,7653.12,0,0,0
824de11641014a455cfdfadb0e4da3ef,2021-10-31,2021-03,6cf731f48682b0fdbfe7ee70916e2b03,Active,2021-03-16,2021-03-19,2022-06-16,2023-06-16,25.65,9827.37,0.0,0.03588,0.00118,0.144,0.0,27.41,8364.5,4331.55,158,158,0
ce0c537507ff6232698ec374731e59f6,2021-05-22,2021-02,9f1958aa758c68312e670af5ce506253,Active,2021-01-31,2021-02-02,2021-07-31,2022-07-31,10.26,15723.45,0.0,0.05988,0.00195,0.192,0.0,102.04,11721.54,6578.51,1,1,1
e692309d867e3ff1c34d63575876f3df,2021-05-22,2020-08,ea095648052a0c43cd38ea1d6b23bd7b,Active,2020-08-19,2020-08-21,2022-02-19,2023-02-19,30.78,16180.02,0.0,0.07788,0.00252,0.108,0.0,49.76,11527.73,10176.13,1,2,1
25934a7ae4989a06cc72c6be1edd8564,2021-05-22,2020-08,8a6c828dff84ed6f25c16f4383188774,Active,2020-08-12,2020-08-14,2022-02-12,2023-02-12,30.78,171000.0,0.0,0.05988,0.00195,0.06,0.0,472.0,14883.12,100601.97,1,1,1
d44a92bca892f492e5558d6ee53d39dd,2021-03-31,2020-12,4d86842331c2b48b753794af00bcb520,Active,2020-12-21,2020-12-23,2022-03-21,2023-03-21,25.65,56823.3,0.0,0.05988,0.00195,0.252,0.0,177.28,54988.95,47702.2,2,30,0
082ff104aabf971c8e7c1cfb4c4ad11b,2021-12-28,2020-04,bd95747ed0af1f840d0d86746f53b5dd,Settled,2020-04-23,2020-04-28,2021-07-23,2022-07-23,25.65,1978.47,0.0,0.07188,0.00233,0.1206,0.0,6.59,-0.02,0.0,0,0,0
85d606658b22ee142027706cebe9ecca,2021-12-28,2021-05,b26aebf481c7a5e80de1faf21b0411d0,Active,2021-05-20,2021-05-25,2022-11-20,2023-11-20,30.78,8550.0,0.0,0.06588,0.00214,0.036,19.44,25.04,4989.87,3279.18,0,0,1
7ee11a97e2b5168578500543cf3a33d8,2021-12-28,2021-02,73d135b1a57d9092eb37dbe7fc53b433,Active,2021-02-05,2021-02-09,2022-05-05,2023-05-05,25.65,17100.0,0.0,0.07188,0.00233,0.06,42.53,57.69,5982.5,1711.57,0,0,1
3cadadc497cc45a9b5a408bb570e3967,2021-10-31,2020-07,f12aba73b850bfcbc4ebc94242c2fa4a,Settled,2020-07-18,2020-07-21,2021-10-18,2022-10-18,25.65,10260.0,0.0,0.04788,0.00157,0.06264,0.0,29.97,0.0,0.0,0,0,0
b4d45ed5d500f335bc66755e2f7f1c7d,2021-10-31,2020-10,6ccc7891e4003c78a5ebbc69db64b2c0,Active,2020-10-13,2020-10-15,2022-01-13,2023-01-13,25.65,26879.49,0.0,0.04788,0.00157,0.168,0.0,78.38,4405.8,3051.8,2,2,1
21a05ec77ec207cad1301ca1e0f8cb37,2021-10-31,2020-12,001b19f9e3389da64be2bfa1572145ab,Active,2020-12-29,2020-12-30,2022-03-29,2023-03-29,25.65,15899.58,0.0,0.05988,0.00195,0.17604,0.0,49.53,3678.0,3936.21,2,2,1
1f11ddfa95f4fee51798d82a9af6b302,2021-10-31,2021-03,bc0fa9286d5467419fcaef16e244cb82,Active,2021-03-07,2021-03-09,2022-06-07,2023-06-07,25.65,18970.74,0.0,0.07188,0.00233,0.16032,0.0,63.56,14268.0,6577.96,25,25,0
f5182e7885b0662f3d0d62bef44f1deb,2020-10-04,2020-06,89040a3b79a704d486ddae89cc54d4c4,Active,2020-06-23,2020-06-26,2021-12-23,2022-12-23,30.78,77671.62,0.0,0.03588,0.00118,0.12,0.0,184.15,64238.7,66227.16,2,2,0
1ef51c713a4a1284ea797af6edb11dd6,2020-12-25,2020-09,8a5e296aa72d23538d3f21809315539a,Active,2020-09-23,2020-09-25,2022-06-23,2023-06-23,35.91,95303.43,0.0,0.03588,0.00118,0.06648,0.0,201.61,75029.04,84912.65,1,1,0
7a7c5ed8adb4a05e400c267431a7e4c7,2022-02-22,2021-02,ea7970ac256b860270122d9a2ce65f1b,Active,2021-01-28,2021-02-01,2022-10-28,2023-10-28,35.91,76950.0,0.0,0.04788,0.00157,1.2,0.0,179.18,57516.43,18126.28,92,92,0
761c0b4cfb7777e2e35e4c3fa6870575,2020-07-26,2020-03,691ecf17afc528aa32117bc319f22ba2,Active,2020-03-12,2020-03-13,2021-03-12,2022-03-12,20.52,27267.66,0.0,0.07788,0.00252,0.18288,0.0,108.31,10446.22,19388.26,4,4,1
992f99eb123515b804bab49f77382e8f,2022-03-21,2021-06,04caa9cb3a0461eb686052e1689297be,Settled,2021-05-27,2021-06-01,2022-11-27,2023-11-27,30.78,132569.46,0.0,0.04188,0.00137,0.18,0.0,333.74,0.0,37276.85,0,0,1
c8317bef224fb1a57a9270a4d52d49b5,2022-03-21,2020-10,e8dca518507b7970b3bf2e785490028e,Settled,2020-10-23,2020-10-27,2022-04-23,2023-04-23,30.78,39295.8,0.0,0.07188,0.00233,0.132,0.0,117.15,0.0,0.0,0,0,1
9d6306a6f33f4f78cc923dedfe130eab,2022-03-21,2021-03,a3d64268cac275a7c8fa845bf17afa2e,Active,2021-03-26,2021-03-30,2022-09-26,2023-09-26,30.78,20520.0,0.0,0.08988,0.00289,0.16392,57.7,68.54,12453.28,0.0,0,31,0
8f2bb6a5bdfcae74a59322bb3bc52cf7,2020-07-21,2020-02,f831655d78547c4eeb1202419f1a9130,Active,2020-02-05,2020-02-10,2020-11-05,2021-11-05,13.68,4788.0,47.88,0.04788,0.00157,0.10272,0.0,21.52,4335.84,2101.81,127,127,0
0c39871f0a4087732b47be34c2a9e5d1,2021-12-20,2020-02,3475b13cfe0f84df1ea4a040b6986240,Settled,2020-01-29,2020-02-03,2020-10-29,2021-10-29,13.68,16723.8,167.24,0.09588,0.00308,0.18576,0.0,87.34,0.02,0.0,0,0,0
9cb45b4030768bbcc7eb900cb3fd18ea,2021-12-20,2021-03,d10dcedd5b0b4a2db4d4b416171458b2,Suspended,2021-03-01,2021-03-03,2022-06-01,2023-06-01,25.65,49412.16,0.0,0.07188,0.00233,0.228,0.0,165.56,44302.01,8424.04,25,108,0
a4f8b0bd430bb0b99e40412ede46324c,2021-12-20,2020-12,fd21bfffe2d4903c38bf322c419dd371,Active,2020-12-23,2020-12-29,2022-03-23,2023-03-23,25.65,30780.0,0.0,0.04788,0.00157,0.084,622.15,90.63,4844.89,3375.26,0,0,1
4b1a3b4cb88acbab154cf0e2bc6e646a,2021-04-22,2021-03,1f639d3eb28f46028a351c747cebc195,Active,2021-03-16,2021-03-19,2022-09-16,2023-09-16,30.78,39504.42,0.0,0.04188,0.00137,0.228,137.66,98.68,38438.66,37807.81,0,29,0
0dd6018461eaa70cb0b188ee03ad2219,2020-08-29,2020-08,cafa31d36a5fff3e1a6c80eb97ad60d6,Active,2020-08-12,2020-08-17,2021-11-12,2022-11-12,25.65,8122.5,0.0,0.07188,0.00233,0.132,0.0,27.01,8234.32,7974.65,1,12,1
d61787f25e9061fda8503f467e992081,2020-08-29,2020-08,99f13f114fcee85bbcdf4f31ec7111f5,Active,2020-08-12,2020-08-14,2022-02-12,2023-02-12,30.78,25650.0,0.0,0.04188,0.00137,0.096,0.0,63.11,25049.79,25105.14,1,1,1
cab899a0781619f60ba92a848b654b84,2022-01-07,2020-12,331b6967a4cf53f6ea35bae538653ac4,Settled,2020-12-03,2020-12-07,2022-06-03,2023-06-03,30.78,3103.65,0.0,0.04188,0.00137,0.36,0.0,7.71,0.0,558.75,0,0,0
678da8755190872df4d0af4c41c48aaa,2022-01-07,2020-06,d8b0eebb2d04c7e384b92c099eafa0a6,Settled,2020-06-05,2020-06-10,2021-09-05,2022-09-05,25.65,4302.36,0.0,0.03588,0.00118,0.32448,0.0,11.79,0.0,0.0,0,0,1
e4bc36af5a66c798d9c7d5efea10e3de,2022-01-07,2020-08,a555242cceac12e19579e1eabddce0a7,Settled,2020-08-12,2020-08-14,2022-02-12,2023-02-12,30.78,44460.0,0.0,0.05388,0.00176,0.132,0.0,118.21,0.0,0.0,0,0,1
2a36d9a514b5922beebdb97e345cce42,2022-01-07,2020-11,cb342d86bb31645ba822a4a5bf9a87e1,Settled,2020-11-11,2020-11-13,2022-08-11,2023-08-11,35.91,85500.0,0.0,0.07188,0.00233,0.24,0.0,234.18,0.0,15262.48,0,0,0
90fe0680a042f10ed0d936aaa96f9b35,2022-01-07,2021-05,195417fd3df3d17cf00baf81460ab712,Active,2021-05-21,2021-05-31,2022-02-21,2023-02-21,15.39,2363.22,0.0,0.08388,0.00271,0.156,0.0,12.14,2445.18,0.0,94,114,0
4ea98503fe4078622321f5b062ebb7c6,2020-10-04,2020-09,4c7c7e73adf93fdb198ad40bf904f2c9,Active,2020-09-28,2020-09-30,2021-12-28,2022-12-28,25.65,34200.0,0.0,0.05988,0.00195,0.156,0.0,106.54,34297.76,33944.25,2,3,1
1a253701b34b3e1def5d9fc2dda57626,2022-03-17,2020-08,806ca9f30546a01333029848c7a81c0f,Settled,2020-08-25,2020-08-27,2021-11-25,2022-11-25,25.65,19709.46,0.0,0.04788,0.00157,0.07404,0.0,57.47,0.0,0.0,0,0,1
9e44e3033680bc2dff9eb20289e98047,2020-09-14,2020-09,98f6d1ecd3ea7f0d10f487cf7f45b6d8,Active,2020-09-10,2020-09-14,2021-12-10,2022-12-10,25.65,6951.15,0.0,0.04788,0.00157,0.168,0.0,20.37,6951.15,6939.85,0,0,1
9a037703eeea7204b9a00f269fafa5bf,2021-12-09,2020-11,1567b24178980d6ce2aa8434396afb95,Settled,2020-11-12,2020-11-16,2022-08-12,2023-08-12,35.91,25650.0,0.0,0.04788,0.00157,0.11208,0.0,59.5,0.0,8028.67,0,0,1
fe89d78b8c3b20869bfba836f3042174,2021-12-09,2020-06,ca679a910bd34c0b58e4916926e25b3e,Settled,2020-06-29,2020-06-30,2021-09-29,2022-09-29,25.65,7932.69,0.0,0.07188,0.00233,0.12,0.0,26.23,0.0,0.0,0,0,0
